date,vehicle_id,model,region,repair_type,issue_category,technician_level,service_cycle_time_hrs,mtbf_hours,fleet_uptime_pct,resolution_rate,parts_cost,labor_cost,total_cost
2026-05-15,RBT0093,Cybercab,Miami FL,B2B Customer,Sensor Failure,Senior,3.77,166.81,80.09,0.882,1592.56,513.03,2105.59
2026-05-15,RBT0004,Cybercab,San Francisco CA,Tesla Fleet,Battery Issue,Senior,1.17,496.46,91.74,0.964,67.11,101.45,168.56
2026-05-15,RBT0114,Model Y,Las Vegas NV,Scheduled Maintenance,Electrical Issue,Mid,1.34,382.28,89.1,0.9,356.44,174.48,530.92
2026-05-15,RBT0176,Cybercab,Las Vegas NV,Robotaxi Repair,Electrical Issue,Mid,2.96,420.46,82.61,0.939,1552.83,441.09,1993.9199999999998
2026-05-15,RBT0123,Model 3,Las Vegas NV,Emergency Repair,Electrical Issue,Junior,7.9,114.35,75.0,0.855,1195.82,1091.26,2287.08
2026-05-15,RBT0106,Model Y,Phoenix AZ,Robotaxi Repair,Sensor Failure,Senior,1.2,390.69,88.71,0.928,378.17,159.01,537.1800000000001
2026-05-15,RBT0023,Model Y,Las Vegas NV,Robotaxi Repair,Software Update,Senior,4.37,149.19,76.82,0.897,1786.92,362.54,2149.46
2026-05-15,RBT0017,Model 3,Las Vegas NV,Emergency Repair,Camera Calibration,Junior,4.55,371.42,75.0,0.861,1626.57,475.97,2102.54
2026-05-15,RBT0148,Model Y,Austin TX,Tesla Fleet,Electrical Issue,Junior,3.38,284.9,82.51,0.902,483.04,375.6,858.6400000000001
2026-05-15,RBT0041,Cybercab,Phoenix AZ,Emergency Repair,Brake System,Senior,2.54,178.52,83.07,0.982,1844.26,331.72,2175.98
2026-05-15,RBT0062,Model Y,San Francisco CA,Robotaxi Repair,Battery Issue,Senior,3.65,165.83,80.64,0.882,172.14,376.14,548.28
2026-05-15,RBT0181,Cybercab,Las Vegas NV,Emergency Repair,Brake System,Mid,3.87,215.62,78.49,0.875,1696.02,580.13,2276.15
2026-05-15,RBT0112,Cybercab,Phoenix AZ,Scheduled Maintenance,Brake System,Junior,0.97,463.25,89.99,0.887,408.29,74.33,482.62
2026-05-15,RBT0002,Model Y,Austin TX,Emergency Repair,Sensor Failure,Junior,2.64,419.68,85.13,0.864,127.53,211.31,338.84000000000003
2026-05-15,RBT0005,Model 3,Austin TX,Robotaxi Repair,Camera Calibration,Mid,3.91,245.5,78.55,0.856,1452.29,296.43,1748.72
2026-05-15,RBT0150,Model Y,Austin TX,Tesla Fleet,Sensor Failure,Senior,1.86,261.93,87.26,0.964,773.43,256.98,1030.4099999999999
2026-05-15,RBT0014,Model Y,Phoenix AZ,B2B Customer,Software Update,Mid,3.0,330.99,80.99,0.927,1629.65,424.74,2054.3900000000003
2026-05-15,RBT0119,Model Y,Austin TX,B2B Customer,Electrical Issue,Mid,4.81,483.4,75.5,0.866,213.49,461.93,675.4200000000001
2026-05-15,RBT0017,Model 3,Las Vegas NV,B2B Customer,Camera Calibration,Senior,4.51,360.37,75.09,0.931,1323.27,553.51,1876.78
2026-05-15,RBT0192,Model 3,San Francisco CA,Emergency Repair,Sensor Failure,Senior,4.07,419.82,79.32,0.871,1446.22,423.78,1870.0
2026-05-15,RBT0132,Model 3,Las Vegas NV,Tesla Fleet,Tire Replacement,Junior,3.09,372.09,80.65,0.928,806.38,418.75,1225.13
2026-05-15,RBT0010,Model 3,Austin TX,B2B Customer,Electrical Issue,Mid,1.57,433.36,87.63,0.867,215.07,235.48,450.54999999999995
2026-05-15,RBT0007,Cybercab,Miami FL,B2B Customer,Tire Replacement,Senior,2.28,369.16,85.88,0.973,569.38,328.77,898.15
2026-05-15,RBT0044,Model 3,Miami FL,Robotaxi Repair,Battery Issue,Senior,2.28,255.16,85.05,0.946,219.21,202.09,421.3
2026-05-15,RBT0063,Cybercab,Phoenix AZ,Robotaxi Repair,Sensor Failure,Mid,4.1,311.05,78.88,0.978,887.09,565.71,1452.8000000000002
2026-05-15,RBT0189,Cybercab,Miami FL,Robotaxi Repair,Electrical Issue,Junior,3.23,343.14,80.73,0.971,866.56,251.68,1118.24
2026-05-15,RBT0166,Cybercab,San Francisco CA,Scheduled Maintenance,Brake System,Senior,1.26,263.35,89.85,0.904,1735.87,144.05,1879.9199999999998
2026-05-15,RBT0060,Model Y,San Francisco CA,Scheduled Maintenance,Battery Issue,Junior,0.85,457.09,91.94,0.981,1497.93,120.72,1618.65
2026-05-15,RBT0094,Model 3,Austin TX,Emergency Repair,Electrical Issue,Mid,6.92,446.95,75.0,0.962,1047.95,678.24,1726.19
2026-05-15,RBT0007,Cybercab,Miami FL,Scheduled Maintenance,Tire Replacement,Junior,1.03,374.18,91.59,0.973,107.21,96.76,203.97
2026-05-15,RBT0191,Model 3,San Francisco CA,Robotaxi Repair,Electrical Issue,Mid,1.88,333.87,88.36,0.859,1470.37,151.68,1622.05
2026-05-15,RBT0082,Model 3,Miami FL,Tesla Fleet,Electrical Issue,Junior,1.27,188.93,89.06,0.918,710.51,137.77,848.28
2026-05-15,RBT0022,Cybercab,Austin TX,B2B Customer,Electrical Issue,Junior,3.43,247.42,82.41,0.907,203.18,407.93,611.11
2026-05-15,RBT0095,Model 3,Miami FL,Scheduled Maintenance,Electrical Issue,Senior,1.84,340.18,86.8,0.875,1318.0,179.33,1497.33
2026-05-15,RBT0099,Cybercab,San Francisco CA,Tesla Fleet,Camera Calibration,Senior,2.7,471.71,85.04,0.93,1849.32,389.44,2238.7599999999998
2026-05-15,RBT0068,Cybercab,Phoenix AZ,Tesla Fleet,Brake System,Senior,1.41,160.95,89.27,0.964,994.95,176.43,1171.38
2026-05-15,RBT0189,Cybercab,Miami FL,B2B Customer,Battery Issue,Mid,3.56,333.83,81.9,0.866,1937.36,469.56,2406.92
2026-05-15,RBT0061,Model 3,San Francisco CA,Tesla Fleet,Sensor Failure,Senior,2.44,260.44,83.01,0.939,1573.33,351.88,1925.21
2026-05-15,RBT0190,Model 3,Phoenix AZ,B2B Customer,Sensor Failure,Mid,3.75,261.87,79.3,0.858,672.55,431.93,1104.48
2026-05-15,RBT0105,Model Y,Austin TX,Robotaxi Repair,Software Update,Senior,2.85,328.23,81.58,0.977,1192.42,349.94,1542.3600000000001
2026-05-15,RBT0043,Model Y,Austin TX,Scheduled Maintenance,Sensor Failure,Junior,0.59,224.75,92.08,0.91,1898.57,63.63,1962.2
2026-05-15,RBT0007,Cybercab,Miami FL,B2B Customer,Camera Calibration,Senior,3.99,384.78,78.59,0.957,1188.95,512.86,1701.81
2026-05-15,RBT0023,Model Y,Las Vegas NV,Tesla Fleet,Brake System,Senior,1.25,150.88,91.27,0.983,1316.81,160.44,1477.25
2026-05-15,RBT0063,Cybercab,Phoenix AZ,Emergency Repair,Electrical Issue,Junior,3.98,302.12,77.47,0.916,661.55,316.24,977.79
2026-05-15,RBT0037,Cybercab,Phoenix AZ,Robotaxi Repair,Sensor Failure,Mid,4.22,340.17,76.21,0.938,1772.01,440.15,2212.16
2026-05-15,RBT0169,Model Y,San Francisco CA,Tesla Fleet,Electrical Issue,Junior,4.05,279.25,76.99,0.988,1686.03,306.07,1992.1
2026-05-15,RBT0166,Cybercab,San Francisco CA,Tesla Fleet,Tire Replacement,Mid,4.1,246.82,79.8,0.924,359.72,404.01,763.73
2026-05-15,RBT0025,Model Y,San Francisco CA,Emergency Repair,Brake System,Senior,5.21,469.94,75.0,0.927,1581.24,480.57,2061.81
2026-05-15,RBT0196,Model 3,San Francisco CA,Robotaxi Repair,Battery Issue,Senior,2.62,219.56,83.71,0.907,548.17,359.52,907.6899999999999
2026-05-15,RBT0047,Model 3,Phoenix AZ,Tesla Fleet,Sensor Failure,Senior,4.1,446.02,79.4,0.961,991.82,323.36,1315.18
2026-05-15,RBT0197,Model 3,San Francisco CA,B2B Customer,Electrical Issue,Junior,3.5,267.99,82.3,0.893,1815.17,371.09,2186.26
2026-05-15,RBT0192,Model 3,San Francisco CA,Robotaxi Repair,Software Update,Junior,1.06,414.19,92.16,0.943,92.02,128.85,220.87
2026-05-15,RBT0110,Model 3,Las Vegas NV,Robotaxi Repair,Battery Issue,Mid,1.55,160.34,89.36,0.921,1561.41,196.88,1758.29
2026-05-15,RBT0004,Cybercab,San Francisco CA,Robotaxi Repair,Sensor Failure,Junior,1.46,477.42,88.89,0.852,1964.45,129.95,2094.4
2026-05-15,RBT0099,Cybercab,San Francisco CA,Tesla Fleet,Tire Replacement,Mid,4.58,484.11,75.0,0.851,327.15,486.09,813.24
2026-05-15,RBT0147,Cybercab,Miami FL,B2B Customer,Software Update,Senior,1.67,196.92,86.44,0.885,414.07,236.06,650.13
2026-05-15,RBT0119,Model Y,Austin TX,Emergency Repair,Tire Replacement,Mid,6.97,491.38,75.0,0.877,497.15,719.26,1216.4099999999999
2026-05-15,RBT0121,Cybercab,Las Vegas NV,Emergency Repair,Tire Replacement,Senior,7.95,190.91,75.0,0.858,103.92,1070.01,1173.93
2026-05-15,RBT0082,Model 3,Miami FL,Tesla Fleet,Electrical Issue,Mid,3.75,167.96,80.29,0.951,1236.13,350.72,1586.8500000000001
2026-05-15,RBT0050,Cybercab,Miami FL,Scheduled Maintenance,Battery Issue,Senior,1.0,400.22,92.83,0.904,206.51,94.66,301.16999999999996
2026-05-15,RBT0023,Model Y,Las Vegas NV,Emergency Repair,Software Update,Junior,3.16,138.94,83.69,0.883,90.91,296.33,387.24
2026-05-15,RBT0129,Cybercab,Las Vegas NV,Robotaxi Repair,Battery Issue,Junior,2.94,405.06,80.79,0.861,1648.81,353.68,2002.49
2026-05-15,RBT0076,Cybercab,Miami FL,Tesla Fleet,Battery Issue,Junior,2.16,130.91,87.02,0.99,1305.53,176.64,1482.17
2026-05-15,RBT0127,Model 3,Las Vegas NV,B2B Customer,Camera Calibration,Mid,1.59,356.8,89.58,0.94,1929.02,166.21,2095.23
2026-05-15,RBT0045,Model 3,Phoenix AZ,B2B Customer,Software Update,Junior,3.54,349.77,79.92,0.901,1686.03,389.86,2075.89
2026-05-15,RBT0139,Model Y,Miami FL,B2B Customer,Brake System,Mid,4.97,264.05,75.0,0.9,71.76,564.03,635.79
2026-05-15,RBT0119,Model Y,Austin TX,Emergency Repair,Software Update,Junior,2.09,490.26,85.53,0.933,469.9,300.16,770.06
2026-05-15,RBT0023,Model Y,Las Vegas NV,Tesla Fleet,Camera Calibration,Senior,4.35,155.54,75.08,0.969,975.08,636.46,1611.54
2026-05-15,RBT0087,Model 3,Phoenix AZ,Scheduled Maintenance,Camera Calibration,Junior,1.99,178.75,86.71,0.95,1679.38,149.37,1828.75
2026-05-15,RBT0097,Model Y,Austin TX,Robotaxi Repair,Tire Replacement,Junior,1.59,251.25,88.65,0.862,1761.74,125.16,1886.9
2026-05-15,RBT0053,Model Y,Phoenix AZ,Scheduled Maintenance,Software Update,Senior,1.64,372.09,86.29,0.874,92.9,147.31,240.21
2026-05-15,RBT0087,Model 3,Phoenix AZ,Scheduled Maintenance,Tire Replacement,Mid,1.82,195.58,85.82,0.87,1022.17,234.79,1256.96
2026-05-15,RBT0029,Model 3,Miami FL,B2B Customer,Tire Replacement,Mid,3.02,370.02,83.5,0.958,194.59,451.66,646.25
2026-05-15,RBT0116,Model Y,Phoenix AZ,Robotaxi Repair,Electrical Issue,Mid,4.27,307.79,76.24,0.96,1627.66,361.81,1989.47
2026-05-15,RBT0176,Cybercab,Las Vegas NV,Tesla Fleet,Software Update,Mid,2.05,419.7,87.41,0.875,243.4,273.95,517.35
2026-05-15,RBT0024,Model Y,Phoenix AZ,Emergency Repair,Sensor Failure,Mid,3.92,487.42,79.01,0.874,880.73,398.43,1279.16
2026-05-15,RBT0140,Model Y,Miami FL,Emergency Repair,Tire Replacement,Mid,6.57,149.4,75.0,0.917,354.44,724.3,1078.74
2026-05-15,RBT0146,Model Y,Miami FL,Scheduled Maintenance,Electrical Issue,Senior,1.9,275.01,87.43,0.933,1267.6,192.71,1460.31
2026-05-15,RBT0198,Model 3,Phoenix AZ,Robotaxi Repair,Battery Issue,Mid,4.18,390.78,75.91,0.974,962.79,579.07,1541.8600000000001
2026-05-15,RBT0136,Cybercab,Miami FL,Scheduled Maintenance,Software Update,Senior,1.77,446.42,89.56,0.917,52.9,137.96,190.86
2026-05-15,RBT0183,Cybercab,Las Vegas NV,Scheduled Maintenance,Battery Issue,Junior,1.2,225.78,90.27,0.918,686.78,100.43,787.21
2026-05-15,RBT0033,Model 3,Austin TX,Robotaxi Repair,Electrical Issue,Senior,1.03,161.69,89.51,0.879,224.55,109.41,333.96000000000004
2026-05-15,RBT0092,Cybercab,Las Vegas NV,Emergency Repair,Electrical Issue,Junior,6.01,492.94,75.0,0.859,547.72,623.31,1171.03
2026-05-15,RBT0144,Cybercab,San Francisco CA,B2B Customer,Electrical Issue,Mid,2.51,220.81,84.12,0.932,1371.5,295.89,1667.3899999999999
2026-05-15,RBT0181,Cybercab,Las Vegas NV,Robotaxi Repair,Camera Calibration,Junior,3.0,184.02,82.4,0.938,1547.07,342.12,1889.19
2026-05-15,RBT0088,Cybercab,Phoenix AZ,Tesla Fleet,Sensor Failure,Mid,3.57,202.56,80.08,0.879,1802.3,408.54,2210.84
2026-05-15,RBT0149,Model Y,Austin TX,Robotaxi Repair,Brake System,Senior,4.53,226.19,77.08,0.894,763.64,605.74,1369.38
2026-05-15,RBT0163,Cybercab,San Francisco CA,Scheduled Maintenance,Tire Replacement,Senior,1.9,277.28,86.65,0.942,1119.81,184.8,1304.61
2026-05-15,RBT0181,Cybercab,Las Vegas NV,Scheduled Maintenance,Brake System,Senior,1.97,206.9,87.91,0.858,1630.5,241.05,1871.55
2026-05-15,RBT0080,Model 3,Miami FL,Emergency Repair,Electrical Issue,Senior,5.2,151.05,75.0,0.915,189.58,735.34,924.9200000000001
2026-05-15,RBT0164,Model 3,Miami FL,Robotaxi Repair,Software Update,Senior,1.75,468.7,87.66,0.954,1182.8,169.67,1352.47
2026-05-15,RBT0129,Cybercab,Las Vegas NV,Scheduled Maintenance,Camera Calibration,Mid,0.66,408.52,94.05,0.916,1652.73,82.61,1735.34
2026-05-15,RBT0157,Model Y,San Francisco CA,B2B Customer,Camera Calibration,Senior,1.55,207.84,88.62,0.882,532.33,160.2,692.53
2026-05-15,RBT0009,Model 3,San Francisco CA,B2B Customer,Camera Calibration,Senior,2.42,370.34,84.03,0.858,1339.98,245.03,1585.01
2026-05-15,RBT0144,Cybercab,San Francisco CA,Tesla Fleet,Battery Issue,Junior,1.11,197.36,88.81,0.951,1460.15,151.62,1611.77
2026-05-15,RBT0129,Cybercab,Las Vegas NV,Scheduled Maintenance,Tire Replacement,Mid,1.02,398.33,91.11,0.932,1842.86,124.65,1967.51
2026-05-15,RBT0085,Model Y,San Francisco CA,Robotaxi Repair,Software Update,Mid,3.65,168.98,80.73,0.856,1178.2,499.96,1678.16
2026-05-15,RBT0085,Model Y,San Francisco CA,Scheduled Maintenance,Camera Calibration,Mid,1.86,169.05,87.79,0.88,790.39,156.95,947.3399999999999
2026-05-15,RBT0157,Model Y,San Francisco CA,Robotaxi Repair,Software Update,Senior,4.43,197.48,76.99,0.917,1153.02,610.77,1763.79
2026-05-15,RBT0036,Model Y,Miami FL,Tesla Fleet,Sensor Failure,Mid,3.66,132.2,79.87,0.877,1412.48,333.08,1745.56
2026-05-15,RBT0063,Cybercab,Phoenix AZ,Robotaxi Repair,Camera Calibration,Junior,4.07,290.49,78.89,0.852,1886.53,436.29,2322.82
2026-05-15,RBT0192,Model 3,San Francisco CA,B2B Customer,Battery Issue,Junior,4.95,396.35,75.0,0.905,1390.62,685.23,2075.85
2026-05-15,RBT0096,Model Y,Miami FL,Robotaxi Repair,Electrical Issue,Mid,1.62,139.17,88.64,0.937,1159.48,190.69,1350.17
2026-05-15,RBT0185,Model Y,Phoenix AZ,Emergency Repair,Battery Issue,Senior,2.33,324.51,83.76,0.922,1647.58,276.07,1923.6499999999999
2026-05-15,RBT0011,Model 3,San Francisco CA,B2B Customer,Brake System,Mid,1.73,332.6,89.79,0.962,1173.44,227.31,1400.75
2026-05-15,RBT0130,Model Y,San Francisco CA,Scheduled Maintenance,Brake System,Mid,0.58,186.18,92.04,0.989,125.55,78.63,204.18
2026-05-15,RBT0057,Model 3,Las Vegas NV,B2B Customer,Camera Calibration,Mid,4.02,252.41,78.2,0.881,1201.44,589.18,1790.62
2026-05-15,RBT0132,Model 3,Las Vegas NV,Tesla Fleet,Tire Replacement,Mid,1.85,372.7,86.85,0.917,1782.0,210.97,1992.97
2026-05-15,RBT0113,Model Y,Austin TX,Scheduled Maintenance,Brake System,Senior,1.41,275.52,90.02,0.957,291.61,169.62,461.23
2026-05-15,RBT0142,Model 3,Austin TX,B2B Customer,Sensor Failure,Senior,4.39,436.33,77.5,0.884,604.73,475.74,1080.47
2026-05-15,RBT0085,Model Y,San Francisco CA,Tesla Fleet,Sensor Failure,Mid,4.41,166.21,76.34,0.877,1632.9,430.86,2063.76
2026-05-15,RBT0170,Model Y,Phoenix AZ,Tesla Fleet,Tire Replacement,Junior,3.45,467.51,80.84,0.989,1180.22,337.27,1517.49
2026-05-16,RBT0177,Cybercab,Miami FL,B2B Customer,Electrical Issue,Junior,4.58,402.34,75.0,0.897,1223.14,400.68,1623.8200000000002
2026-05-16,RBT0083,Model 3,San Francisco CA,Tesla Fleet,Brake System,Mid,1.55,330.21,86.87,0.869,867.88,179.63,1047.51
2026-05-16,RBT0137,Model 3,Las Vegas NV,Scheduled Maintenance,Battery Issue,Junior,1.48,398.83,88.38,0.851,510.22,133.98,644.2
2026-05-16,RBT0153,Model 3,Austin TX,Emergency Repair,Camera Calibration,Senior,7.65,280.37,75.0,0.914,509.25,1052.02,1561.27
2026-05-16,RBT0179,Cybercab,San Francisco CA,Emergency Repair,Software Update,Senior,4.9,139.49,75.14,0.937,205.69,722.93,928.6199999999999
2026-05-16,RBT0024,Model Y,Phoenix AZ,Scheduled Maintenance,Software Update,Junior,1.91,494.8,88.91,0.928,1099.14,194.38,1293.52
2026-05-16,RBT0181,Cybercab,Las Vegas NV,Robotaxi Repair,Software Update,Mid,3.38,208.23,80.92,0.864,1424.29,259.77,1684.06
2026-05-16,RBT0177,Cybercab,Miami FL,B2B Customer,Electrical Issue,Senior,4.13,426.23,79.14,0.888,180.47,399.82,580.29
2026-05-16,RBT0082,Model 3,Miami FL,Tesla Fleet,Sensor Failure,Mid,1.82,180.51,88.68,0.956,397.85,220.23,618.08
2026-05-16,RBT0066,Model 3,San Francisco CA,Emergency Repair,Brake System,Senior,6.71,340.59,75.0,0.895,1396.48,778.39,2174.87
2026-05-16,RBT0092,Cybercab,Las Vegas NV,Robotaxi Repair,Sensor Failure,Junior,4.03,472.55,78.46,0.907,1645.99,566.23,2212.2200000000003
2026-05-16,RBT0078,Model Y,Miami FL,Emergency Repair,Camera Calibration,Senior,7.84,418.19,75.0,0.987,1445.78,679.59,2125.37
2026-05-16,RBT0176,Cybercab,Las Vegas NV,Robotaxi Repair,Battery Issue,Mid,1.39,401.51,89.9,0.986,259.28,207.11,466.39
2026-05-16,RBT0177,Cybercab,Miami FL,Tesla Fleet,Electrical Issue,Senior,2.13,428.31,87.77,0.958,443.54,309.52,753.06
2026-05-16,RBT0056,Model 3,Phoenix AZ,Emergency Repair,Brake System,Senior,2.33,475.18,85.13,0.896,447.02,283.01,730.03
2026-05-16,RBT0181,Cybercab,Las Vegas NV,B2B Customer,Tire Replacement,Mid,2.79,187.31,83.06,0.922,1094.83,250.66,1345.49
2026-05-16,RBT0118,Cybercab,Las Vegas NV,Robotaxi Repair,Brake System,Mid,2.69,432.23,84.24,0.886,1264.47,381.25,1645.72
2026-05-16,RBT0081,Model 3,San Francisco CA,Scheduled Maintenance,Tire Replacement,Mid,1.06,202.79,90.09,0.94,1255.16,112.2,1367.3600000000001
2026-05-16,RBT0124,Model Y,Phoenix AZ,B2B Customer,Brake System,Senior,1.23,216.11,88.44,0.965,86.95,103.46,190.41
2026-05-16,RBT0003,Cybercab,Phoenix AZ,Emergency Repair,Tire Replacement,Mid,5.34,458.91,75.0,0.856,487.93,420.6,908.53
2026-05-16,RBT0191,Model 3,San Francisco CA,B2B Customer,Brake System,Mid,2.57,305.35,85.58,0.972,688.99,233.29,922.28
2026-05-16,RBT0084,Model Y,Austin TX,Tesla Fleet,Tire Replacement,Mid,4.11,355.22,79.78,0.922,1664.86,499.71,2164.5699999999997
2026-05-16,RBT0124,Model Y,Phoenix AZ,Scheduled Maintenance,Software Update,Junior,1.91,209.9,86.83,0.981,1842.76,179.05,2021.81
2026-05-16,RBT0088,Cybercab,Phoenix AZ,Robotaxi Repair,Sensor Failure,Senior,1.48,201.21,87.99,0.899,1884.3,162.65,2046.95
2026-05-16,RBT0036,Model Y,Miami FL,Robotaxi Repair,Software Update,Junior,1.44,128.4,89.01,0.853,1110.66,148.18,1258.8400000000001
2026-05-16,RBT0171,Cybercab,Miami FL,Tesla Fleet,Camera Calibration,Junior,1.33,326.52,87.53,0.958,1541.84,194.8,1736.6399999999999
2026-05-16,RBT0073,Model Y,Las Vegas NV,Tesla Fleet,Tire Replacement,Mid,4.18,138.27,78.68,0.911,1719.97,413.69,2133.66
2026-05-16,RBT0180,Model 3,Phoenix AZ,Tesla Fleet,Electrical Issue,Junior,4.62,428.5,75.0,0.919,1809.83,540.57,2350.4
2026-05-16,RBT0027,Cybercab,San Francisco CA,Emergency Repair,Tire Replacement,Junior,3.74,155.92,80.9,0.87,1842.15,282.56,2124.71
2026-05-16,RBT0011,Model 3,San Francisco CA,Emergency Repair,Battery Issue,Mid,4.28,333.47,77.8,0.88,383.13,506.41,889.54
2026-05-16,RBT0050,Cybercab,Miami FL,Scheduled Maintenance,Tire Replacement,Junior,1.67,407.99,87.39,0.85,655.4,233.64,889.04
2026-05-16,RBT0157,Model Y,San Francisco CA,Tesla Fleet,Electrical Issue,Mid,4.13,191.07,79.74,0.922,919.98,523.78,1443.76
2026-05-16,RBT0150,Model Y,Austin TX,Robotaxi Repair,Camera Calibration,Senior,1.16,275.84,88.99,0.969,1895.44,155.4,2050.84
2026-05-16,RBT0061,Model 3,San Francisco CA,Emergency Repair,Camera Calibration,Senior,5.59,261.89,75.0,0.893,516.65,809.31,1325.96
2026-05-16,RBT0071,Model 3,San Francisco CA,B2B Customer,Camera Calibration,Junior,3.46,399.07,78.92,0.98,502.27,422.49,924.76
2026-05-16,RBT0024,Model Y,Phoenix AZ,Emergency Repair,Battery Issue,Senior,5.29,458.35,75.0,0.923,195.21,668.5,863.71
2026-05-16,RBT0055,Cybercab,Austin TX,Scheduled Maintenance,Sensor Failure,Junior,1.44,506.49,89.96,0.859,332.35,119.8,452.15000000000003
2026-05-16,RBT0047,Model 3,Phoenix AZ,B2B Customer,Battery Issue,Senior,4.93,471.33,75.6,0.919,347.92,563.39,911.31
2026-05-16,RBT0138,Model 3,Phoenix AZ,Tesla Fleet,Camera Calibration,Mid,3.03,388.0,83.94,0.957,847.18,436.0,1283.1799999999998
2026-05-16,RBT0002,Model Y,Austin TX,Robotaxi Repair,Tire Replacement,Junior,1.67,447.15,88.3,0.88,1338.59,216.76,1555.35
2026-05-16,RBT0105,Model Y,Austin TX,Emergency Repair,Electrical Issue,Junior,3.29,347.87,80.01,0.966,643.58,266.26,909.84
2026-05-16,RBT0013,Cybercab,San Francisco CA,Scheduled Maintenance,Sensor Failure,Senior,1.41,421.3,87.63,0.956,836.84,106.01,942.85
2026-05-16,RBT0126,Model 3,Las Vegas NV,Emergency Repair,Camera Calibration,Senior,5.4,152.17,75.0,0.944,1668.51,699.74,2368.25
2026-05-16,RBT0071,Model 3,San Francisco CA,Scheduled Maintenance,Tire Replacement,Senior,1.12,420.02,91.59,0.948,607.81,149.35,757.16
2026-05-16,RBT0170,Model Y,Phoenix AZ,B2B Customer,Battery Issue,Junior,2.39,467.16,86.3,0.958,859.85,268.85,1128.7
2026-05-16,RBT0005,Model 3,Austin TX,Emergency Repair,Battery Issue,Senior,6.6,242.46,75.0,0.894,551.83,839.87,1391.7
2026-05-16,RBT0044,Model 3,Miami FL,B2B Customer,Software Update,Mid,2.48,244.5,84.53,0.932,665.74,186.62,852.36
2026-05-16,RBT0033,Model 3,Austin TX,Tesla Fleet,Software Update,Mid,1.27,128.13,89.64,0.971,682.57,96.55,779.12
2026-05-16,RBT0063,Cybercab,Phoenix AZ,Emergency Repair,Camera Calibration,Junior,3.04,309.29,83.04,0.891,827.27,363.5,1190.77
2026-05-16,RBT0112,Cybercab,Phoenix AZ,B2B Customer,Battery Issue,Senior,4.79,478.15,75.0,0.961,1446.45,572.41,2018.8600000000001
2026-05-16,RBT0079,Model 3,Miami FL,Scheduled Maintenance,Software Update,Mid,0.81,404.77,91.12,0.977,704.75,61.28,766.03
2026-05-16,RBT0156,Model Y,San Francisco CA,B2B Customer,Software Update,Senior,4.14,392.35,78.35,0.982,1210.37,428.26,1638.6299999999999
2026-05-16,RBT0148,Model Y,Austin TX,Scheduled Maintenance,Electrical Issue,Senior,1.81,269.67,86.95,0.93,316.74,205.8,522.54
2026-05-16,RBT0042,Cybercab,Miami FL,Emergency Repair,Sensor Failure,Mid,2.25,405.11,85.91,0.893,1731.15,303.26,2034.41
2026-05-16,RBT0158,Model Y,San Francisco CA,Robotaxi Repair,Sensor Failure,Junior,4.31,324.73,78.11,0.852,1577.44,386.38,1963.8200000000002
2026-05-16,RBT0103,Model 3,Austin TX,Robotaxi Repair,Electrical Issue,Junior,1.98,471.56,85.73,0.934,1126.93,224.62,1351.5500000000002
2026-05-16,RBT0144,Cybercab,San Francisco CA,Emergency Repair,Brake System,Mid,4.5,208.18,75.05,0.989,1483.54,379.67,1863.21
2026-05-16,RBT0007,Cybercab,Miami FL,Tesla Fleet,Tire Replacement,Junior,4.61,399.84,77.04,0.876,1796.28,374.0,2170.2799999999997
2026-05-16,RBT0021,Cybercab,Phoenix AZ,Robotaxi Repair,Battery Issue,Junior,3.8,230.83,80.8,0.855,667.59,447.25,1114.8400000000001
2026-05-16,RBT0003,Cybercab,Phoenix AZ,Tesla Fleet,Electrical Issue,Junior,2.65,467.72,83.16,0.953,551.67,348.34,900.01
2026-05-16,RBT0047,Model 3,Phoenix AZ,Scheduled Maintenance,Electrical Issue,Senior,0.89,445.51,89.55,0.861,850.0,67.73,917.73
2026-05-16,RBT0083,Model 3,San Francisco CA,Emergency Repair,Tire Replacement,Junior,7.71,320.35,75.0,0.882,849.17,1091.65,1940.8200000000002
2026-05-16,RBT0145,Model 3,Phoenix AZ,Robotaxi Repair,Electrical Issue,Mid,1.38,446.29,89.11,0.855,88.53,188.88,277.40999999999997
2026-05-16,RBT0152,Model Y,Las Vegas NV,Tesla Fleet,Brake System,Mid,4.04,471.15,79.38,0.882,1174.97,478.55,1653.52
2026-05-16,RBT0125,Cybercab,Austin TX,B2B Customer,Camera Calibration,Mid,1.15,258.63,89.42,0.886,1277.88,160.86,1438.7400000000002
2026-05-16,RBT0095,Model 3,Miami FL,Scheduled Maintenance,Camera Calibration,Junior,1.54,372.61,87.92,0.919,1301.96,153.62,1455.58
2026-05-16,RBT0038,Cybercab,Las Vegas NV,Robotaxi Repair,Battery Issue,Mid,1.44,337.73,89.05,0.95,1816.01,155.73,1971.74
2026-05-16,RBT0019,Cybercab,Las Vegas NV,Tesla Fleet,Sensor Failure,Junior,2.65,314.98,85.31,0.984,359.35,265.65,625.0
2026-05-16,RBT0022,Cybercab,Austin TX,Emergency Repair,Tire Replacement,Junior,6.1,240.59,75.0,0.853,862.34,781.61,1643.95
2026-05-16,RBT0146,Model Y,Miami FL,Tesla Fleet,Electrical Issue,Senior,4.7,273.1,76.45,0.958,1636.36,569.5,2205.8599999999997
